,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
5088,462612,Female,Yes,32,No,Doctor,,High,6.0,Cat_4
5089,467610,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0,Cat_6
5090,465159,Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6
5091,465956,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6
5092,462422,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6
5093,466266,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_3
5094,464573,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6
5095,463306,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3
5096,462065,Female,No,43,Yes,Homemaker,14.0,Low,1.0,Cat_6
5097,463456,Male,Yes,46,No,Entertainment,1.0,High,3.0,Cat_6
5098,461914,Female,Yes,55,Yes,Artist,6.0,Low,,Cat_6
5099,459779,Female,Yes,62,Yes,Entertainment,1.0,Low,1.0,Cat_6
5100,466663,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3
5101,464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
5102,465883,Male,Yes,33,No,Artist,,Low,4.0,Cat_6
5103,465262,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2
5104,466205,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6
5105,464128,Male,Yes,52,No,Entertainment,0.0,Average,4.0,Cat_5
5106,460482,Female,Yes,30,No,Homemaker,9.0,Low,3.0,Cat_3
5107,466055,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_4
5108,465511,Male,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6
5109,460106,Female,Yes,67,Yes,Entertainment,1.0,Low,,Cat_6
5110,467527,Male,Yes,62,Yes,Artist,2.0,Average,4.0,Cat_6
5111,460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3
5112,464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6
5113,461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2
5114,459851,Male,No,53,Yes,Artist,3.0,Low,1.0,Cat_6
5115,466179,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6
5116,459019,Male,Yes,45,No,Executive,10.0,High,3.0,Cat_6
5117,463945,Female,No,37,No,Homemaker,,Low,2.0,Cat_1
5118,463274,Male,Yes,58,Yes,Artist,7.0,Low,1.0,Cat_3
5119,459606,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6
5120,462807,Female,No,28,Yes,Homemaker,,Low,1.0,Cat_6
5121,467654,Female,Yes,56,Yes,Artist,,High,4.0,Cat_6
5122,467418,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6
5123,467712,Male,Yes,50,Yes,,1.0,Average,4.0,Cat_7
5124,465299,Male,Yes,56,Yes,Executive,,High,2.0,Cat_6
5125,461616,Male,No,28,Yes,Artist,,Low,1.0,Cat_6
5126,461547,Male,No,70,No,Entertainment,0.0,Low,1.0,Cat_6
5127,460811,Female,Yes,52,No,Engineer,1.0,High,2.0,Cat_6
5128,463891,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6
5129,467534,Male,Yes,48,No,Entertainment,5.0,Average,2.0,Cat_2
5130,462748,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6
5131,459380,Male,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6
5132,466783,Female,No,43,Yes,Healthcare,0.0,Low,6.0,Cat_3
5133,462832,Female,No,22,No,Doctor,,Low,4.0,Cat_6
5134,461134,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6
5135,465741,Female,Yes,43,Yes,Healthcare,9.0,Low,2.0,Cat_6
5136,464785,Male,Yes,35,No,Doctor,5.0,Low,4.0,Cat_4
5137,464902,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4
5138,460629,Female,Yes,36,Yes,Entertainment,,Average,3.0,Cat_3
5139,464271,Female,Yes,36,Yes,Artist,0.0,Average,3.0,Cat_2
5140,467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6
5141,461822,Male,Yes,37,Yes,Artist,9.0,High,2.0,Cat_6
5142,459378,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
5143,463818,Female,Yes,40,Yes,Artist,2.0,Low,1.0,Cat_6
5144,460644,Female,Yes,40,Yes,Homemaker,2.0,Average,2.0,Cat_3
5145,466743,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6
5146,464212,Female,Yes,56,Yes,Marketing,0.0,Average,2.0,Cat_6
5147,463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6
5148,466145,Male,Yes,56,No,Entertainment,1.0,Average,3.0,Cat_6
5149,465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4
5150,464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4
5151,459094,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_6
5152,466183,Male,Yes,50,Yes,Entertainment,0.0,Average,2.0,Cat_3
5153,461102,Male,Yes,43,No,Entertainment,0.0,Average,3.0,Cat_3
5154,463012,Male,Yes,47,No,Engineer,,Low,1.0,Cat_6
5155,462211,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4
5156,459639,Female,Yes,56,Yes,Artist,,Low,1.0,Cat_6
5157,465687,Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6
5158,465742,Female,Yes,45,Yes,Artist,3.0,Low,3.0,Cat_6
5159,466324,Female,No,28,No,Engineer,0.0,Low,1.0,Cat_4
5160,461827,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6
5161,459403,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_7
5162,459442,Male,Yes,85,Yes,Executive,0.0,High,2.0,Cat_6
5163,460424,Female,No,35,No,Entertainment,0.0,Low,1.0,Cat_6
5164,461170,Female,No,40,No,Engineer,0.0,Low,3.0,Cat_3
5165,465931,Male,Yes,38,Yes,Artist,6.0,Low,1.0,Cat_7
5166,466800,Female,No,18,No,Healthcare,6.0,Low,3.0,Cat_6
5167,462869,Male,No,31,Yes,Doctor,8.0,Low,1.0,Cat_6
5168,462678,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6
5169,466391,Female,Yes,58,Yes,Engineer,0.0,Average,,Cat_6
5170,464701,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4
5171,467125,Male,Yes,46,No,Entertainment,1.0,Average,4.0,Cat_3
5172,461190,Female,No,31,No,Engineer,0.0,Low,2.0,Cat_6
5173,461691,Male,No,31,Yes,Healthcare,3.0,Low,4.0,Cat_1
5174,461208,Female,No,32,Yes,Homemaker,5.0,Low,1.0,Cat_6
5175,460052,Female,No,81,Yes,Lawyer,1.0,Low,1.0,Cat_3
5176,464999,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6
5177,462191,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4
5178,467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6
5179,459104,Male,No,22,No,Healthcare,0.0,Low,,Cat_6
5180,462558,Female,No,33,Yes,Engineer,0.0,Low,6.0,Cat_6
5181,460342,Female,No,29,Yes,Engineer,10.0,Low,1.0,Cat_6
5182,466647,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6
5183,459038,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
5184,460074,Female,No,48,Yes,Lawyer,4.0,Low,1.0,Cat_6
5185,465016,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6
5186,459842,Male,No,25,Yes,Healthcare,,Low,3.0,Cat_6
5187,466230,Male,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6
5188,467096,Male,Yes,53,Yes,Entertainment,4.0,Low,2.0,Cat_2
5189,466012,Male,Yes,56,,Artist,2.0,Average,3.0,Cat_4
5190,467059,Male,Yes,47,Yes,Artist,2.0,Low,1.0,Cat_6
5191,463023,Female,Yes,40,No,Homemaker,6.0,Low,1.0,Cat_6
5192,464557,Male,No,27,No,Artist,8.0,Low,4.0,Cat_6
5193,467052,Male,No,18,No,Healthcare,2.0,Low,,Cat_2
5194,464461,Male,Yes,41,Yes,,1.0,Average,4.0,Cat_6
5195,464733,Female,Yes,31,No,Engineer,1.0,High,4.0,Cat_4
5196,465433,Female,No,40,Yes,Artist,,Low,1.0,Cat_2
5197,459799,Male,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6
5198,466808,Female,No,43,No,Engineer,0.0,Low,1.0,Cat_6
5199,459321,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6
5200,464035,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6
5201,466975,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_6
5202,467524,Male,No,20,No,Healthcare,,Low,5.0,Cat_6
5203,460270,Male,No,42,Yes,Doctor,9.0,Low,1.0,Cat_6
5204,465529,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_6
5205,464246,Female,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6
5206,465639,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6
5207,464346,Male,Yes,55,Yes,Executive,2.0,High,3.0,Cat_6
5208,460953,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6
5209,464556,Female,No,39,Yes,Artist,1.0,Low,3.0,Cat_6
5210,467762,Female,No,39,Yes,Engineer,0.0,Low,4.0,Cat_6
5211,467285,Male,Yes,53,No,Executive,,High,4.0,Cat_6
5212,467128,Female,No,32,No,Homemaker,1.0,Low,1.0,Cat_6
5213,459503,Male,Yes,35,Yes,Healthcare,5.0,High,4.0,Cat_6
5214,466402,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6
5215,466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6
5216,467710,Female,No,37,Yes,Artist,9.0,Low,4.0,Cat_6
5217,461559,Male,,52,Yes,Artist,0.0,Low,4.0,Cat_4
5218,463227,Female,Yes,35,Yes,Engineer,1.0,Average,2.0,Cat_6
5219,464779,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4
5220,462883,Female,Yes,28,Yes,Artist,8.0,Low,4.0,Cat_6
5221,459018,Male,Yes,85,No,Executive,1.0,High,2.0,Cat_6
5222,459464,Male,No,29,Yes,Artist,,Low,2.0,Cat_6
5223,466774,Male,Yes,78,Yes,Lawyer,0.0,Low,2.0,Cat_6
5224,459920,Female,Yes,51,Yes,Artist,6.0,High,2.0,Cat_4
5225,467906,Female,No,33,No,Healthcare,0.0,Low,5.0,Cat_1
5226,460386,Male,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6
5227,467069,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6
5228,465025,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6
5229,466984,Female,No,43,Yes,Homemaker,9.0,Low,,Cat_6
5230,462650,Female,No,33,No,Entertainment,8.0,Low,5.0,Cat_4
5231,459510,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6
5232,466229,Male,Yes,56,Yes,Executive,0.0,High,1.0,Cat_6
5233,466856,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_6
5234,461623,Female,Yes,41,Yes,Artist,11.0,Average,2.0,Cat_6
5235,461839,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6
5236,467883,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6
5237,460038,Female,No,36,Yes,Engineer,9.0,Low,5.0,Cat_6
5238,467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6
5239,462385,Male,No,23,No,Doctor,4.0,Low,3.0,Cat_6
5240,462916,Female,Yes,68,No,Artist,6.0,Average,3.0,Cat_6
5241,463339,Female,Yes,27,Yes,Engineer,4.0,Low,2.0,Cat_3
5242,460981,Female,Yes,42,No,Marketing,0.0,Average,2.0,Cat_6
5243,458993,Male,Yes,29,No,Doctor,0.0,Low,2.0,Cat_4
5244,459966,Female,No,31,Yes,Doctor,1.0,Low,3.0,Cat_6
5245,459538,Female,No,45,Yes,Homemaker,11.0,Low,1.0,Cat_6
5246,459424,Male,Yes,50,Yes,Doctor,,Low,3.0,Cat_6
5247,465975,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6
5248,464600,Female,No,55,Yes,Artist,0.0,Low,1.0,Cat_6
5249,465760,Female,No,43,Yes,Engineer,8.0,Low,2.0,Cat_4
5250,466577,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6
5251,467324,Male,No,32,No,Doctor,5.0,Low,1.0,Cat_7
5252,464387,Female,No,27,Yes,Artist,9.0,Low,5.0,Cat_6
5253,462481,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6
5254,463042,Male,Yes,51,No,Executive,,High,4.0,Cat_6
5255,465365,Male,No,31,No,Entertainment,1.0,Low,4.0,Cat_2
5256,463762,Male,Yes,31,No,Executive,1.0,High,3.0,Cat_6
5257,460914,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6
5258,466123,Male,Yes,70,Yes,Entertainment,0.0,Low,1.0,Cat_6
5259,465803,Male,Yes,37,,,2.0,High,5.0,Cat_6
5260,460506,Female,Yes,52,Yes,Engineer,0.0,Low,3.0,Cat_3
5261,463066,Female,No,28,Yes,Healthcare,9.0,Low,3.0,Cat_6
5262,465110,Male,Yes,42,Yes,Entertainment,9.0,Low,5.0,Cat_6
5263,461445,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6
5264,466330,Male,No,29,No,Doctor,0.0,Low,3.0,Cat_3
5265,461578,Female,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6
5266,466363,Female,Yes,38,,Engineer,5.0,Low,2.0,Cat_2
5267,461118,Female,No,30,Yes,Healthcare,6.0,Low,,Cat_3
5268,465568,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6
5269,459130,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6
5270,459629,Female,Yes,47,Yes,Entertainment,3.0,Average,2.0,Cat_6
5271,463892,Male,No,38,Yes,Artist,9.0,Low,1.0,Cat_6
5272,461950,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2
5273,463499,Male,Yes,48,Yes,Executive,0.0,Low,2.0,Cat_6
5274,467946,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6
5275,461540,Male,No,38,Yes,,3.0,Low,2.0,Cat_2
5276,462679,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6
5277,459181,Male,Yes,58,No,Artist,0.0,High,3.0,Cat_6
5278,463612,Female,Yes,51,Yes,Engineer,1.0,High,3.0,Cat_6
5279,463393,Female,Yes,38,Yes,Artist,6.0,Low,2.0,Cat_3
5280,465527,Female,No,26,No,Entertainment,6.0,Low,8.0,Cat_4
5281,462316,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6
5282,467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6
5283,459755,Female,Yes,56,No,Artist,,Average,3.0,Cat_6
5284,466049,Female,No,25,Yes,Doctor,0.0,Low,1.0,Cat_4
5285,465211,Male,No,43,No,Artist,6.0,Low,2.0,Cat_6
5286,460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6
5287,463591,Male,No,22,No,Healthcare,,Low,4.0,Cat_6
5288,464585,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4
5289,463698,Female,Yes,53,No,Engineer,0.0,Average,2.0,Cat_6
5290,462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
5291,461856,Female,Yes,45,Yes,Artist,3.0,High,4.0,Cat_2
5292,467511,Male,Yes,57,Yes,Entertainment,,Low,1.0,Cat_6
5293,464593,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2
5294,459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6
5295,459695,Male,Yes,35,Yes,Artist,,High,2.0,Cat_6
5296,460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6
5297,461046,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6
5298,463409,Female,Yes,43,No,Entertainment,7.0,Average,5.0,Cat_2
5299,463299,Female,Yes,49,Yes,Artist,0.0,Low,4.0,Cat_6
5300,465719,Female,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6
5301,463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6
5302,466248,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2
5303,462802,Female,Yes,39,Yes,Artist,,Average,4.0,Cat_4
5304,463205,Female,No,25,No,Doctor,0.0,Low,4.0,Cat_6
5305,465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2
5306,467774,Female,No,39,Yes,Homemaker,1.0,Low,6.0,Cat_6
5307,465525,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0,Cat_2
5308,467776,Female,No,25,Yes,Doctor,0.0,Low,4.0,Cat_6
5309,460850,Female,Yes,61,No,Engineer,0.0,Low,1.0,Cat_6
5310,463919,Female,No,31,Yes,Homemaker,9.0,Low,1.0,Cat_6
5311,460809,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6
5312,465708,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3
5313,467138,Female,No,26,No,Homemaker,13.0,Low,1.0,Cat_6
5314,459003,Male,Yes,51,Yes,Doctor,0.0,High,5.0,Cat_4
5315,466167,Male,Yes,56,No,,1.0,Low,2.0,Cat_4
5316,464257,Male,Yes,35,,Entertainment,1.0,High,2.0,Cat_6
5317,464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6
5318,464204,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5
5319,460073,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6
5320,460289,Female,Yes,60,Yes,Artist,2.0,Average,6.0,Cat_4
5321,464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6
5322,459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6
5323,465800,Male,No,25,No,Healthcare,1.0,Low,3.0,Cat_6
5324,461497,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2
5325,464005,Female,No,27,No,Healthcare,0.0,Low,5.0,Cat_6
5326,459588,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6
5327,464477,Male,Yes,36,No,Entertainment,,Low,2.0,Cat_6
5328,459476,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6
5329,464432,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3
5330,462264,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6
5331,466257,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6
5332,460121,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6
5333,463640,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6
5334,464462,Female,Yes,70,Yes,Artist,5.0,High,2.0,Cat_6
5335,461024,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6
5336,464229,Female,No,26,No,Engineer,2.0,Low,7.0,Cat_6
5337,466680,Male,No,22,No,Engineer,0.0,Low,4.0,Cat_6
5338,459557,Female,,29,No,Entertainment,1.0,High,,Cat_1
5339,466063,Female,Yes,48,Yes,Entertainment,0.0,Low,1.0,Cat_3
5340,465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6
5341,467476,Male,No,32,Yes,Healthcare,1.0,Low,4.0,Cat_6
5342,463724,Male,No,29,No,Healthcare,0.0,Low,5.0,Cat_4
5343,465868,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6
5344,466148,Male,Yes,39,No,Entertainment,0.0,Average,4.0,Cat_6
5345,464273,Female,No,26,No,Artist,2.0,Low,2.0,Cat_6
5346,466641,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
5347,467044,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7
5348,461312,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2
5349,464450,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6
5350,462929,Male,No,40,No,Homemaker,,Low,1.0,Cat_4
5351,467900,Female,No,37,No,Engineer,3.0,Low,1.0,Cat_6
5352,462155,Female,Yes,57,Yes,Artist,,High,3.0,Cat_6
5353,467651,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
5354,459686,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6
5355,466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7
5356,465258,Male,No,20,No,Healthcare,5.0,Low,4.0,Cat_3
5357,467718,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2
5358,460288,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,Cat_3
5359,461991,Male,No,23,No,Doctor,0.0,Low,4.0,Cat_6
5360,460110,Female,No,52,Yes,Artist,0.0,Low,2.0,
5361,460128,Male,Yes,25,Yes,Healthcare,8.0,Low,2.0,Cat_6
5362,466614,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_5
5363,462573,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_4
5364,465346,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6
5365,465022,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6
5366,459931,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6
5367,464538,Male,No,19,No,Healthcare,0.0,Low,,Cat_3
5368,464708,Male,No,20,No,Healthcare,0.0,Low,8.0,Cat_4
5369,462303,Female,Yes,32,No,Artist,0.0,Average,4.0,Cat_6
5370,464114,Female,No,36,No,Doctor,0.0,Low,2.0,Cat_6
5371,463638,Female,Yes,29,No,Doctor,0.0,Average,2.0,Cat_7
5372,461074,Male,Yes,25,No,Entertainment,,Average,,Cat_3
5373,463351,Female,No,22,,Healthcare,3.0,Low,4.0,Cat_5
5374,466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4
5375,464550,Male,Yes,50,Yes,Artist,,Low,4.0,Cat_6
5376,460641,Male,,53,Yes,Artist,,Average,3.0,Cat_3
5377,464560,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6
5378,459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
5379,461492,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0,Cat_6
5380,462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6
5381,463967,Female,No,33,Yes,Engineer,0.0,Low,2.0,Cat_6
5382,462421,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_6
5383,467587,Male,Yes,27,Yes,Artist,9.0,Average,3.0,Cat_6
5384,466767,Male,Yes,68,Yes,Lawyer,0.0,Low,2.0,
5385,460401,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_7
5386,460372,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6
5387,464086,Male,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6
5388,464705,Male,No,32,No,Artist,3.0,Low,7.0,Cat_4
5389,463791,Female,No,28,Yes,Engineer,7.0,Low,1.0,Cat_6
5390,461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6
5391,464078,Male,Yes,88,No,Lawyer,0.0,Low,,Cat_6
5392,459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
5393,460470,Male,No,36,No,Healthcare,,Low,4.0,Cat_4
5394,462923,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6
5395,461017,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3
5396,465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3
5397,460113,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6
5398,461047,Female,,18,No,Healthcare,1.0,Average,3.0,Cat_7
5399,466073,Female,Yes,62,No,Engineer,8.0,High,2.0,Cat_4
5400,463201,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4
5401,464941,Female,No,28,No,Healthcare,,Low,4.0,Cat_4
5402,462909,Female,No,36,No,Engineer,,Low,1.0,Cat_6
5403,461345,Male,No,27,No,Doctor,0.0,Low,3.0,Cat_6
5404,461939,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4
5405,467552,Male,Yes,53,No,Executive,0.0,Average,4.0,Cat_6
5406,461882,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_7
5407,467800,Female,Yes,53,Yes,Artist,8.0,Average,3.0,Cat_6
5408,465997,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6
5409,462291,Female,No,36,Yes,Marketing,,Low,3.0,Cat_6
5410,466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5
5411,467397,Male,No,29,No,Doctor,8.0,Low,4.0,Cat_6
5412,462589,Female,No,28,No,Engineer,8.0,Low,8.0,Cat_4
5413,467957,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6
5414,459426,Male,No,23,No,,1.0,Low,4.0,Cat_6
5415,460264,Female,Yes,35,Yes,Entertainment,0.0,Low,4.0,Cat_1
5416,466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6
5417,463822,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6
5418,461203,Female,Yes,26,No,Lawyer,0.0,Low,9.0,Cat_7
5419,459124,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6
5420,467011,Female,Yes,77,Yes,Lawyer,,High,2.0,Cat_6
5421,467495,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6
5422,464292,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6
5423,461065,Male,Yes,61,Yes,Executive,,Low,6.0,Cat_3
5424,461010,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3
5425,463109,Male,Yes,61,Yes,Executive,9.0,High,2.0,Cat_6
5426,462480,Male,No,40,No,Engineer,2.0,Low,4.0,Cat_6
5427,465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6
5428,462074,Female,No,57,Yes,Artist,1.0,Low,1.0,Cat_6
5429,461645,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6
5430,463662,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6
5431,467798,Female,No,20,No,,,Low,2.0,Cat_6
5432,463756,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6
5433,466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6
5434,464680,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
5435,464727,Male,Yes,38,Yes,Engineer,1.0,Average,4.0,Cat_3
5436,466413,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6
5437,462847,Female,No,30,Yes,Doctor,,Low,7.0,Cat_5
5438,462625,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4
5439,459048,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6
5440,461348,Male,Yes,35,Yes,Healthcare,1.0,Low,1.0,Cat_6
5441,464719,Female,No,28,No,Doctor,3.0,Low,4.0,Cat_6
5442,465561,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4
5443,462585,Male,Yes,42,No,,8.0,Low,,Cat_4
5444,463976,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4
5445,465617,Male,No,40,Yes,Doctor,9.0,Low,,Cat_6
5446,464044,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6
5447,466880,Male,Yes,39,Yes,Artist,4.0,Average,,Cat_6
